scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,is_market_open,as_of_date,total_turnover,total_traded_shares,total_transactions,total_trades,total_market_cap,floated_market_cap,nepse_index,nepse_point_change,nepse_percentage_change
2026-06-17T05:15:30+00:00,2026-06-17T11:00:30+05:45,2026-06-17,11:00:30,1781673330,2,5,11,OPEN,,,,,,,,,,
2026-06-17T05:45:42+00:00,2026-06-17T11:30:42+05:45,2026-06-17,11:30:42,1781675142,2,5,11,OPEN,,,,,,,,,,
2026-06-17T06:15:40+00:00,2026-06-17T12:00:40+05:45,2026-06-17,12:00:40,1781676940,2,6,12,OPEN,,,,,,,,,,
2026-06-17T06:45:30+00:00,2026-06-17T12:30:30+05:45,2026-06-17,12:30:30,1781678730,2,6,12,OPEN,,,,,,,,,,
2026-06-17T07:15:40+00:00,2026-06-17T13:00:40+05:45,2026-06-17,13:00:40,1781680540,2,7,13,OPEN,,,,,,,,,,
2026-06-17T07:45:31+00:00,2026-06-17T13:30:31+05:45,2026-06-17,13:30:31,1781682331,2,7,13,OPEN,,,,,,,,,,
