scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,price_source,is_market_open,business_date,symbol,security_name,open_price,high_price,low_price,close_price,last_traded_price,previous_closing_price,point_change,percentage_change,total_traded_quantity,total_traded_value,total_trades,intraday_range,intraday_range_pct_of_open,return_from_prev_close_pct,turnover_per_trade,vwap_proxy
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,393.0,393.0,393.0,,393.0,413.0,-20.0,,10.0,3930.0,1.0,0.0,0.0,-4.842615012106537,3930.0,393.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,AKPL,Arun Kabeli Power Ltd.,253.7,253.7,253.7,,253.7,267.0,-13.300000000000011,,50.0,12685.0,2.0,0.0,0.0,-4.981273408239704,6342.5,253.7
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1079.0,1079.0,1079.0,,1079.0,1106.0,-27.0,,21.0,22659.0,1.0,0.0,0.0,-2.4412296564195297,22659.0,1079.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,API,Api Power Company Ltd.,348.0,348.0,348.0,,348.0,348.0,0.0,,12.0,4176.0,1.0,0.0,0.0,0.0,4176.0,348.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,BANDIPUR,Bandipur Cablecar and Tourism Limited,815.0,815.0,815.0,,815.0,820.0,-5.0,,10.0,8150.0,1.0,0.0,0.0,-0.6097560975609756,8150.0,815.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,BFC,Best Finance Company Ltd.,520.0,520.0,520.0,,520.0,514.0,6.0,,210.0,109200.0,2.0,0.0,0.0,1.1673151750972763,54600.0,520.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,BHL,Balephi Hydropower Limited,208.1,208.1,208.1,,208.1,219.0,-10.900000000000006,,10.0,2081.0,1.0,0.0,0.0,-4.977168949771692,2081.0,208.1
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,BHPL,Barahi Hydropower Public Limited,560.0,560.0,560.0,,560.0,548.6,11.399999999999977,,10.0,5600.0,1.0,0.0,0.0,2.0780167699598935,5600.0,560.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,BJHL,Bhujung Hydropower Limited,835.0,835.0,835.0,,835.0,867.9,-32.89999999999998,,50.0,41750.0,2.0,0.0,0.0,-3.7907593040672865,20875.0,835.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,BUNGAL,Bungal Hydro Limited,735.1,735.1,735.1,,735.1,700.1,35.0,,10.0,7351.0,1.0,0.0,0.0,4.999285816311955,7351.0,735.1
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,CFCL,Central Finance Co. Ltd.,598.5,598.5,598.5,,598.5,630.0,-31.5,,10.0,5985.0,1.0,0.0,0.0,-5.0,5985.0,598.5
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,CITY,City Hotel Limited,382.3,382.3,382.3,,382.3,402.0,-19.69999999999999,,10.0,3823.0,1.0,0.0,0.0,-4.900497512437808,3823.0,382.3
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,CREST,Crest Micro Life Insurance Limited,1230.0,1230.0,1230.0,,1230.0,1254.5,-24.5,,10.0,12300.0,1.0,0.0,0.0,-1.9529693104822639,12300.0,1230.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,DOLTI,Dolti Power Company Limited,333.0,333.0,333.0,,333.0,350.0,-17.0,,10.0,3330.0,1.0,0.0,0.0,-4.857142857142857,3330.0,333.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,EHPL,Eastern Hydropower Limited,407.2,407.2,407.2,,407.2,387.9,19.30000000000001,,10.0,4072.0,1.0,0.0,0.0,4.975509151843262,4072.0,407.2
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,GHL,Ghalemdi Hydro Limited,246.7,246.7,246.7,,246.7,235.0,11.699999999999989,,10.0,2467.0,1.0,0.0,0.0,4.978723404255314,2467.0,246.7
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,HFIN,Hotel Forest Inn Limited,875.0,875.0,875.0,,875.0,886.0,-11.0,,70.0,61250.0,3.0,0.0,0.0,-1.2415349887133182,20416.666666666668,875.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,HIDCL,Hydorelectricity Investment and Development Company Ltd,270.8,270.8,270.8,,270.8,265.0,5.800000000000011,,2000.0,541600.0,4.0,0.0,0.0,2.188679245283023,135400.0,270.8
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,HPPL,Himalayan Power Partner Ltd.,386.0,386.0,386.0,,386.0,374.2,11.800000000000011,,50.0,19300.0,1.0,0.0,0.0,3.1533939070016066,19300.0,386.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,JBBL,Jyoti Bikas Bank Limited,342.0,342.0,342.0,,342.0,359.9,-17.899999999999977,,10.0,3420.0,1.0,0.0,0.0,-4.973603778827447,3420.0,342.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,JBLB,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,1248.0,1248.0,1248.0,,1248.0,1297.0,-49.0,,50.0,62400.0,2.0,0.0,0.0,-3.7779491133384733,31200.0,1248.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,JHAPA,Jhapa Energy Limited,1360.0,1360.0,1360.0,,1360.0,1380.0,-20.0,,10.0,13600.0,1.0,0.0,0.0,-1.4492753623188406,13600.0,1360.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,KDL,Kalinchowk Darshan Limited,870.0,870.0,870.0,,870.0,834.0,36.0,,90.0,78300.0,3.0,0.0,0.0,4.316546762589928,26100.0,870.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,KKHC,Khanikhola Hydropower Co. Ltd.,251.0,251.0,251.0,,251.0,264.0,-13.0,,10.0,2510.0,1.0,0.0,0.0,-4.924242424242424,2510.0,251.0
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,LEC,Liberty Energy Company Limited,234.2,234.2,234.2,,234.2,223.1,11.099999999999994,,10.0,2342.0,1.0,0.0,0.0,4.975347377857461,2342.0,234.2
2026-06-08T05:15:29+00:00,2026-06-08T11:00:29+05:45,2026-06-08,11:00:29,1780895729,0,5,11,nepse_official,OPEN,2026-06-08,MFIL,Manjushree Finance Ltd.,790.0,790.0,790.0,,790.0,804.9,-14.899999999999977,,10.0,7900.0,1.0,0.0,0.0,-1.8511616349857096,7900.0,790.0
