scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,price_source,is_market_open,business_date,symbol,security_name,open_price,high_price,low_price,close_price,last_traded_price,previous_closing_price,point_change,percentage_change,total_traded_quantity,total_traded_value,total_trades,intraday_range,intraday_range_pct_of_open,return_from_prev_close_pct,turnover_per_trade,vwap_proxy
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,1020.0,1040.0,1002.1,,1040.0,1020.0,20.0,,3951.0,4029624.0,76.0,37.89999999999998,3.715686274509802,1.9607843137254901,53021.36842105263,1019.8997722095672
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,ADBL,Agricultural Development Bank Limited,316.0,322.0,310.3,,318.0,316.0,2.0,,36177.0,11352325.3,243.0,11.699999999999989,3.7025316455696164,0.6329113924050633,46717.388065843625,313.79952179561604
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,AHL,Asian Hydropower Limited,501.2,505.0,495.0,,501.0,503.1,-2.1000000000000227,,5934.0,2961169.0,102.0,10.0,1.9952114924181963,-0.41741204531902654,29031.06862745098,499.01735760026963
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,AHPC,Arun Valley Hydropower Development Co. Ltd.,298.2,299.9,289.0,,296.3,296.0,0.30000000000001137,,222975.0,65314800.0,763.0,10.899999999999977,3.655264922870549,0.1013513513513552,85602.62123197904,292.9243188698285
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,398.0,402.0,386.0,,400.5,396.0,4.5,,575485.0,225906190.0,1040.0,16.0,4.0201005025125625,1.1363636363636365,217217.49038461538,392.5492236982719
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,AKPL,Arun Kabeli Power Ltd.,285.0,287.5,278.2,,286.5,283.6,2.8999999999999773,,276891.0,78025506.5,906.0,9.300000000000011,3.2631578947368465,1.02256699576868,86120.86810154526,281.7914143110466
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1200.0,1224.0,1185.0,,1210.0,1212.9,-2.900000000000091,,12812.0,15360472.8,166.0,39.0,3.25,-0.2390963805754877,92532.9686746988,1198.9129566031845
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,ALICL,Asian Life Insurance Co. Limited,466.0,474.0,461.2,,469.0,466.0,3.0,,35443.0,16531820.0,188.0,12.800000000000011,2.7467811158798305,0.6437768240343348,87935.21276595745,466.43399260784923
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,ANLB,Aatmanirbhar Laghubitta Bittiya Sanstha Limited,6506.3,6540.0,6410.0,,6410.0,6506.3,-96.30000000000018,,103.0,664284.7,9.0,130.0,1.9980634154588628,-1.4801038992976068,73809.41111111111,6449.366019417475
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,API,Api Power Company Ltd.,364.7,364.7,346.0,,355.9,357.6,-1.7000000000000455,,915082.0,322246010.9,2332.0,18.69999999999999,5.127502056484779,-0.4753914988814445,138184.39575471697,352.14987389108296
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,1176.0,1215.0,1165.1,,1201.0,1199.9,1.099999999999909,,21479.0,25466426.9,255.0,49.90000000000009,4.243197278911572,0.09167430619217509,99868.34078431372,1185.6430420410634
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,BANDIPUR,Bandipur Cablecar and Tourism Limited,915.0,935.0,900.5,,922.1,923.0,-0.8999999999999773,,34932.0,31880840.5,769.0,34.5,3.7704918032786887,-0.09750812567713729,41457.52990897269,912.6543140959578
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,BARUN,Barun Hydropower Co. Ltd.,358.1,368.0,353.7,,363.0,360.8,2.1999999999999886,,96512.0,34559574.6,492.0,14.300000000000011,3.993297961463281,0.6097560975609724,70243.03780487805,358.0857779343502
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,BBC,Bishal Bazar Company Limited,4966.0,5479.0,4905.0,,5179.0,5063.0,116.0,,906.0,4601786.1,61.0,574.0,11.558598469593234,2.2911317400750546,75439.11639344261,5079.234105960264
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,BEDC,Bhugol Energy Development Company Limited,510.0,515.0,482.0,,507.0,510.5,-3.5,,11795.0,5908628.2,147.0,33.0,6.470588235294119,-0.6856023506366308,40194.74965986395,500.9434675710047
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,BFC,Best Finance Company Ltd.,474.0,484.9,470.0,,484.9,473.0,11.899999999999977,,23098.0,10981731.5,160.0,14.899999999999977,3.14345991561181,2.5158562367864645,68635.821875,475.4407957398909
2026-03-31T08:45:18+00:00,2026-03-31T14:30:18+05:45,2026-03-31,14:30:18,1774946718,1,8,14,nepse_official,OPEN,2026-03-31,BGWT,Bhagawati Hydropower Development Company Limited,760.0,760.0,740.0,,758.4,763.0,-4.600000000000023,,8671.0,6488258.5,111.0,20.0,2.631578947368421,-0.6028833551769361,58452.77927927928,748.2710760004613
