scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,is_market_open,as_of_date,total_turnover,total_traded_shares,total_transactions,total_trades,total_market_cap,floated_market_cap,nepse_index,nepse_point_change,nepse_percentage_change
2026-09-14T05:15:31+00:00,2026-09-14T11:00:31+05:45,2026-09-14,11:00:31,1789362931,0,5,11,OPEN,,,,,,,,,,
2026-09-14T05:45:31+00:00,2026-09-14T11:30:31+05:45,2026-09-14,11:30:31,1789364731,0,5,11,OPEN,,,,,,,,,,
2026-09-14T06:15:37+00:00,2026-09-14T12:00:37+05:45,2026-09-14,12:00:37,1789366537,0,6,12,OPEN,,,,,,,,,,
2026-09-14T06:45:35+00:00,2026-09-14T12:30:35+05:45,2026-09-14,12:30:35,1789368335,0,6,12,OPEN,,,,,,,,,,
2026-09-14T07:15:34+00:00,2026-09-14T13:00:34+05:45,2026-09-14,13:00:34,1789370134,0,7,13,OPEN,,,,,,,,,,
2026-09-14T07:45:36+00:00,2026-09-14T13:30:36+05:45,2026-09-14,13:30:36,1789371936,0,7,13,OPEN,,,,,,,,,,
2026-09-14T08:15:37+00:00,2026-09-14T14:00:37+05:45,2026-09-14,14:00:37,1789373737,0,8,14,OPEN,,,,,,,,,,
2026-09-14T08:45:32+00:00,2026-09-14T14:30:32+05:45,2026-09-14,14:30:32,1789375532,0,8,14,OPEN,,,,,,,,,,
