scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,is_market_open,as_of_date,total_turnover,total_traded_shares,total_transactions,total_trades,total_market_cap,floated_market_cap,nepse_index,nepse_point_change,nepse_percentage_change
2026-05-26T05:15:23+00:00,2026-05-26T11:00:23+05:45,2026-05-26,11:00:23,1779772523,1,5,11,OPEN,,,,,,,,,,
2026-05-26T05:45:25+00:00,2026-05-26T11:30:25+05:45,2026-05-26,11:30:25,1779774325,1,5,11,OPEN,,,,,,,,,,
2026-05-26T06:15:27+00:00,2026-05-26T12:00:27+05:45,2026-05-26,12:00:27,1779776127,1,6,12,OPEN,,,,,,,,,,
