scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,is_market_open,as_of_date,total_turnover,total_traded_shares,total_transactions,total_trades,total_market_cap,floated_market_cap,nepse_index,nepse_point_change,nepse_percentage_change
2026-04-30T05:15:37+00:00,2026-04-30T11:00:37+05:45,2026-04-30,11:00:37,1777526137,3,5,11,OPEN,,,,,,,,,,
2026-04-30T05:45:25+00:00,2026-04-30T11:30:25+05:45,2026-04-30,11:30:25,1777527925,3,5,11,OPEN,,,,,,,,,,
2026-04-30T06:15:27+00:00,2026-04-30T12:00:27+05:45,2026-04-30,12:00:27,1777529727,3,6,12,OPEN,,,,,,,,,,
2026-04-30T06:45:31+00:00,2026-04-30T12:30:31+05:45,2026-04-30,12:30:31,1777531531,3,6,12,OPEN,,,,,,,,,,
2026-04-30T07:15:26+00:00,2026-04-30T13:00:26+05:45,2026-04-30,13:00:26,1777533326,3,7,13,OPEN,,,,,,,,,,
2026-04-30T07:45:26+00:00,2026-04-30T13:30:26+05:45,2026-04-30,13:30:26,1777535126,3,7,13,OPEN,,,,,,,,,,
2026-04-30T08:15:24+00:00,2026-04-30T14:00:24+05:45,2026-04-30,14:00:24,1777536924,3,8,14,OPEN,,,,,,,,,,
