scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,is_market_open,as_of_date,total_turnover,total_traded_shares,total_transactions,total_trades,total_market_cap,floated_market_cap,nepse_index,nepse_point_change,nepse_percentage_change
2026-04-09T05:15:25+00:00,2026-04-09T11:00:25+05:45,2026-04-09,11:00:25,1775711725,3,5,11,OPEN,,,,,,,,,,
2026-04-09T05:45:20+00:00,2026-04-09T11:30:20+05:45,2026-04-09,11:30:20,1775713520,3,5,11,OPEN,,,,,,,,,,
2026-04-09T06:15:20+00:00,2026-04-09T12:00:20+05:45,2026-04-09,12:00:20,1775715320,3,6,12,OPEN,,,,,,,,,,
