scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,is_market_open,as_of_date,total_turnover,total_traded_shares,total_transactions,total_trades,total_market_cap,floated_market_cap,nepse_index,nepse_point_change,nepse_percentage_change
2026-04-03T05:15:22+00:00,2026-04-03T11:00:22+05:45,2026-04-03,11:00:22,1775193322,4,5,11,CLOSE,,,,,,,,,,
2026-04-03T05:45:19+00:00,2026-04-03T11:30:19+05:45,2026-04-03,11:30:19,1775195119,4,5,11,CLOSE,,,,,,,,,,
2026-04-03T06:15:22+00:00,2026-04-03T12:00:22+05:45,2026-04-03,12:00:22,1775196922,4,6,12,CLOSE,,,,,,,,,,
