scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,is_market_open,as_of_date,total_turnover,total_traded_shares,total_transactions,total_trades,total_market_cap,floated_market_cap,nepse_index,nepse_point_change,nepse_percentage_change
2026-04-01T05:15:22+00:00,2026-04-01T11:00:22+05:45,2026-04-01,11:00:22,1775020522,2,5,11,OPEN,,,,,,,,,,
2026-04-01T05:45:19+00:00,2026-04-01T11:30:19+05:45,2026-04-01,11:30:19,1775022319,2,5,11,OPEN,,,,,,,,,,
2026-04-01T06:15:25+00:00,2026-04-01T12:00:25+05:45,2026-04-01,12:00:25,1775024125,2,6,12,OPEN,,,,,,,,,,
2026-04-01T06:45:21+00:00,2026-04-01T12:30:21+05:45,2026-04-01,12:30:21,1775025921,2,6,12,OPEN,,,,,,,,,,
2026-04-01T07:15:22+00:00,2026-04-01T13:00:22+05:45,2026-04-01,13:00:22,1775027722,2,7,13,OPEN,,,,,,,,,,
2026-04-01T07:45:23+00:00,2026-04-01T13:30:23+05:45,2026-04-01,13:30:23,1775029523,2,7,13,OPEN,,,,,,,,,,
2026-04-01T08:15:23+00:00,2026-04-01T14:00:23+05:45,2026-04-01,14:00:23,1775031323,2,8,14,OPEN,,,,,,,,,,
