scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,is_market_open,as_of_date,total_turnover,total_traded_shares,total_transactions,total_trades,total_market_cap,floated_market_cap,nepse_index,nepse_point_change,nepse_percentage_change
2026-04-17T05:15:21+00:00,2026-04-17T11:00:21+05:45,2026-04-17,11:00:21,1776402921,4,5,11,OPEN,,,,,,,,,,
2026-04-17T05:45:21+00:00,2026-04-17T11:30:21+05:45,2026-04-17,11:30:21,1776404721,4,5,11,OPEN,,,,,,,,,,
2026-04-17T06:15:22+00:00,2026-04-17T12:00:22+05:45,2026-04-17,12:00:22,1776406522,4,6,12,OPEN,,,,,,,,,,
2026-04-17T06:45:21+00:00,2026-04-17T12:30:21+05:45,2026-04-17,12:30:21,1776408321,4,6,12,OPEN,,,,,,,,,,
2026-04-17T07:15:24+00:00,2026-04-17T13:00:24+05:45,2026-04-17,13:00:24,1776410124,4,7,13,OPEN,,,,,,,,,,
