scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,is_market_open,as_of_date,total_turnover,total_traded_shares,total_transactions,total_trades,total_market_cap,floated_market_cap,nepse_index,nepse_point_change,nepse_percentage_change
2026-04-21T05:15:23+00:00,2026-04-21T11:00:23+05:45,2026-04-21,11:00:23,1776748523,1,5,11,OPEN,,,,,,,,,,
2026-04-21T05:45:20+00:00,2026-04-21T11:30:20+05:45,2026-04-21,11:30:20,1776750320,1,5,11,OPEN,,,,,,,,,,
